,SUBTFA,SYSTEMID,DEVICE NUMBER,DEVICE DESCRIPTION,DEVICE SERIAL NUMER,SITE,WORK ORDER NUMBER,WORK ORDER DESCRIPTION,WORK ORDER PRIORITY DESCRIPTION,WOTYPE_DESCRIPTION,FUNCTIONAL LOCATION DRILL DOWN,FUNCTIONAL LOCATION DESCRIPTION,PROBLEMREPORTED,ACTIONCOMPLETED,TIME TO RETURN (Days.% of 24hrs),LOT YEAR,AFFECTED PART UNIQUE IDENTIFIER,AFFECTED PART NUMBER,AFFECTED PART NAME,AFFECTED PART SERIAL NUMBER,MAINTENANCE ACTION,NUMPARTSFROMSTOREROOM,NUMPARTSFROMPO,DATE SENT TO VENDOR,DATE RECEIVED FROM VENDOR,REPAIR PART OWNERSHIP,REPAIR PART NUMBER,REPAIR PART NAME,REPAIR PART SERIAL NUMBER,REPAIR PART STOCKTYPE,REPAIR CATEGORY,REPAIR PART FARCODE,TOTAL WORK ORDER LABOR,LONG DESCRIPTION,Unnamed: 34
351,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6904851,TAG 121941 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-06-16 14:10:31.0000000,2015-10-07 12:46:02.0000000,112.9416,7,Not applicable to Material Items,860000,"CABLE AY., PWR & TRIG.",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,M23053/5-103-0,"SLEEVING, ELEC, SHRINK, BLK, 3/32"" 500 FT/RL, TE CONNECTIVITY",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"Symptom- what the maintenance issue is._x000D_
REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- steps taken to troubleshoot maintenance issue.	SOLDER JOINT BROKEN INSIDE OF SWITCH BOX. CABLE WORN / FRAYED NEAR CONNECTOR. CONTINUITY DISRUPTED.	_x000D_
_x000D_
							_x000D_
Corrective Action- steps take to correct maintenance issue: REMOVED WORN AND FRAYED AREAS OF CABLE. PULLED BACK AND RE-APPLIED TO CONNECTOR. CUT BACK CABLE AND PUT FRESH PORTION OF CABLE INTO SWITCH BOX AND SOLDERED. _x000D_
_x000D_
TESTED THOROUGHLY. TESTS PASSED._x000D_
_x000D_
[ EK - 10-8-2015 ]_x000D_
RFI"
352,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6904852,NSTD - TAG 121943 REPAIR AS NEEDED,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-06-16 14:10:31.0000000,2015-10-17 11:30:00.0000000,122.8888,7,Not applicable to Material Items,860000,"CABLE AY., PWR & TRIG.",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,1,"Symptom- what the maintenance issue is._x000D_
REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- steps taken to troubleshoot maintenance issue.	_x000D_
USED VISUAL AND ELECTRONIC CHECKS TO VERIFY OPERATION OF EQUIPMENT._x000D_
							_x000D_
Corrective Action- steps take to correct maintenance issue_x000D_
10-17-15 DAB  REPAIRED BROKEN CONNECTIONS ON CABLING."
353,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963821,"NSTD - SN - N/A, TAG: 204884",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 07:30:45.0000000,2015-10-17 09:00:07.0000000,0.0625,7,Not applicable to Material Items,696069B,"CABLE AY., TRIGGER",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-INSPECTED , TESTED , HAD NO CONTNUITY			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-REPAIRED CABLE , TESTED FOR CONTINUITY , TESTED GOOD ,RFI"
354,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963822,"NSTD - SN - N/A, TAG: 204885",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 13:00:00.0000000,2015-10-17 13:30:00.0000000,0.0208,7,Not applicable to Material Items,696070B,"VALVE AY, SOLENOID",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,B-28,"ADAPTOR, OXYGEN",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,1,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, CLEANED VALVE PISTON, REPLACED TWO OXYGEN ADAPTERS,  RFI"
355,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963823,"NSTD - SN - NA, TAG: 93375",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 13:30:00.0000000,2015-10-17 14:00:00.0000000,0.0208,7,Not applicable to Material Items,696070B,"VALVE AY, SOLENOID",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,B-29,"ADAPTOR, PROPANE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,1,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, CLEANED VALVE PISTON, REPLACED TWO PROPANE ADAPTERS,  RFI"
356,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963824,"NSTD - SN - N/A, TAG: 93374",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 14:00:00.0000000,2015-10-17 14:30:00.0000000,0.0208,7,Not applicable to Material Items,696070B,"VALVE AY, SOLENOID",Not required for Material items,Pulled from Storeroom,2,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,B-29,"ADAPTOR, PROPANE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,1,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, CLEANED VALVE PISTON, REPLACED TWO PROPANE ADAPTERS,  RFI"
357,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963825,"NSTD  SPARK PLUG CABLE - SN: N/A, TAG: 204886",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-15 08:29:12.0000000,2015-10-19 08:32:12.0000000,4.002,7,Not applicable to Material Items,696072B,"CABLE AY, SPARK PLUG",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,2136-A,"CONNECTOR, KIT, WATERPROOF",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"Symptom- what the maintenance issue is.			_x000D_
SPARK PLUG CABLE REQUIRES TESTING AND REPAIR.			_x000D_
			_x000D_
Fault Isolation- steps taken to troubleshoot maintenance issue.			_x000D_
   VISUALLY INSPECTED  FOR DAMAGE_x000D_
   USED METER TO TEST CONTINUITY_x000D_
   			_x000D_
Corrective Action- steps take to correct maintenance issue			_x000D_
   RESOLDERED CONNECTORS_x000D_
   REPAIRED WIRES_x000D_
   REPAIRED CABLES_x000D_
   REPLACED 2136-A_x000D_
   REPLACED 97-3106A-18-420P_x000D_
    REBUILT CONNECTORS _x000D_
   CLEANED ALL PARTS_x000D_
   TIE WRAPPED CABLE_x000D_
   TESTED CONTINUITY_x000D_
BP0012608 - RFI - 18 OCT 2015			_x000D_
***********************************************"
358,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963825,"NSTD  SPARK PLUG CABLE - SN: N/A, TAG: 204886",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-15 08:29:12.0000000,2015-10-19 08:32:12.0000000,4.002,7,Not applicable to Material Items,696072B,"CABLE AY, SPARK PLUG",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,97-3106A-18-420P,"CONNECTOR, AMPHENOL",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"Symptom- what the maintenance issue is.			_x000D_
SPARK PLUG CABLE REQUIRES TESTING AND REPAIR.			_x000D_
			_x000D_
Fault Isolation- steps taken to troubleshoot maintenance issue.			_x000D_
   VISUALLY INSPECTED  FOR DAMAGE_x000D_
   USED METER TO TEST CONTINUITY_x000D_
   			_x000D_
Corrective Action- steps take to correct maintenance issue			_x000D_
   RESOLDERED CONNECTORS_x000D_
   REPAIRED WIRES_x000D_
   REPAIRED CABLES_x000D_
   REPLACED 2136-A_x000D_
   REPLACED 97-3106A-18-420P_x000D_
    REBUILT CONNECTORS _x000D_
   CLEANED ALL PARTS_x000D_
   TIE WRAPPED CABLE_x000D_
   TESTED CONTINUITY_x000D_
BP0012608 - RFI - 18 OCT 2015			_x000D_
***********************************************"
359,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963826,"NSTD - SN - N/A, TAG: 93378",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-24 10:30:00.0000000,2015-10-24 11:30:00.0000000,0.0416,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, RFI"
360,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963827,"NSTD - SN - N/A, TAG: 93379",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-24 07:30:00.0000000,2015-10-24 08:30:00.0000000,0.0416,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, RFI"
361,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963828,"NSTD - SN - N/A, TAG: 93380",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-24 08:30:00.0000000,2015-10-24 09:30:00.0000000,0.0416,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"Symptom- REPAIR AS NEEDED_x000D_
							_x000D_
Fault Isolation- CONNECTED TO TEST UNIT, MEASURED FREQUENCIES, VOLTAGES AND PUSLEWIDTHS	_x000D_
_x000D_
							_x000D_
Corrective Action- ALIGNED AND ADJUSTED, RFI"
362,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963829,"NSTD - SN - N/A, TAG: 93381",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-07 07:30:29.0000000,2015-12-07 07:45:00.0000000,0.0104,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
363,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963830,"NSTD - SN - N/A, TAG: 93495",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-07 07:40:00.0000000,2015-12-07 07:45:00.0000000,0.0034,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
364,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963831,"NSTD - SN - N/A, TAG: 93366",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-07 07:35:00.0000000,2015-12-07 07:40:00.0000000,0.0034,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
365,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963832,NSTD - SN - TAG: 93301,Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-07-28 15:36:12.0000000,2015-12-07 16:09:07.0000000,132.0229,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
366,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963833,"NSTD - SN - N/A, TAG: 93302",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-07 08:00:00.0000000,2015-12-07 08:05:00.0000000,0.0034,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
367,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963834,"NSTD - SN - N/A, TAG: 204887",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-07 08:05:00.0000000,2015-12-07 08:10:00.0000000,0.0034,7,Not applicable to Material Items,81B000-NSTD,"MODULE, CONTROL, IEI",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-	UNIT IS ENCAPSULATED IN EPOXY AND IS NOT REPAIRABLE, PER ANN BENSON DOES NOT NEED REPLACMENT AND WILL BE DRMO ON SITE. //KP	_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-"
368,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963835,"NSTD - SN - N/A, TAG: 204888",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-07-28 15:36:00.0000000,2015-10-17 14:00:00.0000000,80.9333,7,Not applicable to Material Items,860000,"CABLE AY., PWR & TRIG.",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-			_x000D_
REPAIR AS NEEDED_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
USED VISUAL AND ELECTRONIC CHECKS TO VERIFY OPERATION OF EQUIPMENT.		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
10-17-15 DAB  REPAIRED BROKEN CONNECTIONS ON CABLING."
369,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6963836,"NSTD - SN - N/A, TAG: 93300",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-07-28 15:36:00.0000000,2015-10-17 16:20:00.0000000,81.0305,7,Not applicable to Material Items,860000,"CABLE AY., PWR & TRIG.",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,3,"SYMPTOM-			_x000D_
REPAIR AS NEEDED_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
USED VISUAL AND ELECTRONIC CHECKS TO VERIFY OPERATION OF EQUIPMENT.			_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
10-17-15 DAB  REPAIRED BROKEN CONNECTIONS ON CABLING."
370,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978024,"NSTD - SN - N/A, TAG: 204981",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-08-04 08:20:07.0000000,2015-10-24 16:20:49.0000000,81.3333,7,Not applicable to Material Items,695996B-NSTD,"ASSY, TIMING BOX, NSTD, IEI",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,CD4049UBE,"I.C, HEX BUFFER, 16 LEAD DIP, TEXAS INSTRUMENTS",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-	NO SPARK		_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION- CONNECTED TO TEST BED, TESTED IN ALL MODES		_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION- REPLACED U4, RFI"
371,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978025,"NSTD - SN - N/A, CABLE, TAG: 204983",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 12:30:34.0000000,2015-10-17 14:00:28.0000000,0.0625,7,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,2,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-INSPECTED ,TESTED ,  HAD NO CONTINUITY			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-REPAIRED CABLE , TESTED FOR CONTINUITY , TESTED GOOD ,RFI"
372,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978026,"NSTD - SN - N/A, CABLE, TAG: 93470",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 14:00:40.0000000,2015-10-17 14:15:00.0000000,0.0104,7,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,0,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-INSPECTED , TESTED  , NO FAULT FOUND			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-TESTED FOR CONTINUITY , TESTED GOOD ,RFI"
373,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978027,"NSTD - SN - N/A, CABLE, TAG: 204979",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 14:15:48.0000000,2015-10-17 14:45:14.0000000,0.0208,7,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Repaired at Bench,0,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,No parts issued from Inventory,No parts issued to workorder,No parts issued to workorder,No Parts Issued from Inventory,No Parts Issued from Inventory,Fair Wear and Tear,No Parts Issued from Inventory,1,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-INSPECTED , TESTE . CABLE WAS SHORTED			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-REPAIRED CABLE , TESTED FOR CONTINUITY , TESTED GOOD ,RFI"
374,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978028,"NSTD - SN - NA, CABLE, TAG: 93469",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-10-17 14:45:47.0000000,2015-10-17 16:21:24.0000000,0.0666,7,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Pulled from Storeroom,1,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,MS3106F16S-1S,"CONNECTOR, MATERIAL CIRCULAR, STRAIGHT PLUG W/CABLE CLAMP, SIZE 16S, AMPHENOL",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-			_x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-INSPECTED , CONNECTOR WAS DAMAGED			_x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-REPLACED CONNECTOR , TESTED FOR CONTINUITY , TESTED GOOD ,RFI"
375,SS,AT,NSTD,NSTD,Small Arms Gunfire Simulator,XXXX-XXXX,Warfighter Support Center,DR6978029,"NSTD - SN - N/A, CABLE, TAG: 93468",Bench/Depot Repair,Corrective COR,DEPOT,DEPOT,2015-12-09 08:34:00.0000000,2015-12-09 11:35:00.0000000,0.1256,7,Not applicable to Material Items,696067B,"CABLE AY, DC POWER",Not required for Material items,Pulled from Storeroom,3,0,VENDOR NOT REQUIRED,VENDOR NOT REQUIRED,MTL,65-1526,"TERMINAL, RING, #10 STUD, 22-16 AWG, PHILMORE",Not Applicable to Material Items,CONSUMABLE,Fair Wear and Tear,Raytheon Owned,2,"SYMPTOM-			_x000D_
_x000D_
12/09/15, 0830HRS-EDT- Cable has multiple opens, wire insulation damaged / dry rotting in multiple areas._x000D_
 rlb._x000D_
_x000D_
*********************************************			_x000D_
FAULT ISOLATION-			_x000D_
_x000D_
12/09/15, 0930HRS-EDT- Visual inspected, found insulation dry rotting / crumbling._x000D_
		_x000D_
*********************************************			_x000D_
CORRECTIVE ACTION-_x000D_
_x000D_
12/09/15, 1130HRS-EDT- Replaced all wiring / Rebuilt.  Cable tested / Ohmed out, RFI 12/09/15, 1130HRS-EDT._x000D_
rlb._x000D_
_x000D_
QA KP 12/9/15"
